schedule_id,template_id,page_number,page_count,page_label,sheet_name,row_id,row_index,excel_row,group,name,surname,surname_rank,surname_population,surname_hanja_variants,surname_source_method,surname_source_url,given_name,birth_year,gender,day_count,codes_canonical,codes_display,codes_canonical_joined,codes_display_joined,name_cell,image_path
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R020,20,23,병동,서옥희,서,13,751704,徐,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,옥희,1973,female,30,"[""E"", ""당직"", ""LD"", ""MD"", ""MID"", ""DB"", ""E"", ""N"", ""NO"", ""LD"", ""PM"", ""D12"", ""AL"", ""UL"", ""ICU"", ""D"", ""OFF"", ""O"", ""E"", ""O"", ""N"", ""N"", ""D"", ""E"", ""F"", ""E"", ""공"", ""파견"", ""A"", ""특""]","[""E"", ""당직"", ""LD"", ""MD"", ""MID"", ""DB"", ""E"", ""n"", ""NO"", ""LD"", ""pm"", ""D12"", ""aL"", ""UL"", ""iCu"", ""D"", ""OFF"", ""O"", ""E"", ""O"", ""N"", ""N"", ""d"", ""e"", ""F"", ""E"", ""공"", ""파견"", ""A"", ""특""]",E|당직|LD|MD|MID|DB|E|N|NO|LD|PM|D12|AL|UL|ICU|D|OFF|O|E|O|N|N|D|E|F|E|공|파견|A|특,E|당직|LD|MD|MID|DB|E|n|NO|LD|pm|D12|aL|UL|iCu|D|OFF|O|E|O|N|N|d|e|F|E|공|파견|A|특,A23,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R021,21,24,병동,송은정,송,18,683494,宋,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,은정,1980,female,30,"[""AO"", ""Off"", ""TL"", ""M"", ""DN"", ""DE"", ""D"", ""D"", ""EDU"", ""D5"", ""—"", ""A/L"", ""NB"", ""D"", ""D"", ""E"", ""F"", ""N"", ""D5"", ""N"", ""OFF"", ""N"", ""NO"", ""DE"", ""AO"", ""STBY"", ""DH"", ""D"", ""F"", ""F""]","[""ao"", ""Off"", ""tl"", ""M"", ""DN"", ""DE"", ""d"", ""D"", ""eDU"", ""d5"", ""—"", ""A/L"", ""NB"", ""D"", ""D"", ""e"", ""F"", ""N"", ""D5"", ""N"", ""OFf"", ""N"", ""NO"", ""DE"", ""ao"", ""STBY"", ""dH"", ""D"", ""F"", ""F""]",AO|Off|TL|M|DN|DE|D|D|EDU|D5|—|A/L|NB|D|D|E|F|N|D5|N|OFF|N|NO|DE|AO|STBY|DH|D|F|F,ao|Off|tl|M|DN|DE|d|D|eDU|d5|—|A/L|NB|D|D|e|F|N|D5|N|OFf|N|NO|DE|ao|STBY|dH|D|F|F,A24,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R022,22,25,병동,이복순,이,2,7306828,李,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,복순,1969,female,30,"[""CB"", ""MD"", ""LV"", ""X"", ""PM"", ""O"", ""PO"", ""O"", ""XA"", ""OFF"", ""D"", ""ML"", ""D5"", ""D/E"", ""RO"", ""NA"", ""E"", ""AO"", ""AMH"", ""D12"", ""CN"", ""TL"", ""DE"", ""LD"", ""VL"", ""DB"", ""NO"", ""D12"", ""DE"", ""MAT""]","[""CB"", ""MD"", ""Lv"", ""X"", ""PM"", ""O"", ""PO"", ""O"", ""Xa"", ""oFF"", ""D"", ""ML"", ""d5"", ""D/e"", ""RO"", ""NA"", ""E"", ""AO"", ""AMH"", ""D12"", ""cN"", ""tL"", ""DE"", ""LD"", ""VL"", ""DB"", ""No"", ""D12"", ""DE"", ""MAT""]",CB|MD|LV|X|PM|O|PO|O|XA|OFF|D|ML|D5|D/E|RO|NA|E|AO|AMH|D12|CN|TL|DE|LD|VL|DB|NO|D12|DE|MAT,CB|MD|Lv|X|PM|O|PO|O|Xa|oFF|D|ML|d5|D/e|RO|NA|E|AO|AMH|D12|cN|tL|DE|LD|VL|DB|No|D12|DE|MAT,A25,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R023,23,26,병동,김수진,김,1,10689959,金,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,수진,1992,female,30,"[""WO"", ""M"", ""—"", ""N"", ""N"", ""MD"", ""ON"", ""당"", ""AM"", ""IH"", ""AM"", ""Off"", ""O"", ""OFF"", ""N"", ""EXT"", ""E"", ""MD"", ""WO"", ""P"", ""DB"", ""OF"", ""DO"", ""AO"", ""N12"", ""H"", ""지원"", ""off"", ""D"", ""OFF""]","[""WO"", ""M"", ""—"", ""n"", ""N"", ""MD"", ""ON"", ""당"", ""AM"", ""IH"", ""AM"", ""Off"", ""O"", ""OFF"", ""N"", ""EXt"", ""E"", ""MD"", ""WO"", ""P"", ""dB"", ""OF"", ""DO"", ""AO"", ""n12"", ""H"", ""지원"", ""off"", ""D"", ""off""]",WO|M|—|N|N|MD|ON|당|AM|IH|AM|Off|O|OFF|N|EXT|E|MD|WO|P|DB|OF|DO|AO|N12|H|지원|off|D|OFF,WO|M|—|n|N|MD|ON|당|AM|IH|AM|Off|O|OFF|N|EXt|E|MD|WO|P|dB|OF|DO|AO|n12|H|지원|off|D|off,A26,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R024,24,27,병동,장민정,장,9,1014229,張|蔣,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,민정,1984,female,30,"[""N"", ""N"", ""DB"", ""O"", ""O"", ""S"", ""당직"", ""AM"", ""SD"", ""NB"", ""DN"", ""MID"", ""N12"", ""WS"", ""—"", ""D12"", ""X"", ""PM"", ""MID"", ""OFF"", ""E"", ""E"", ""NPL"", ""N"", ""OFF"", ""O"", ""S"", ""M"", ""UPL"", ""D/E""]","[""N"", ""n"", ""DB"", ""o"", ""O"", ""S"", ""당직"", ""AM"", ""SD"", ""NB"", ""DN"", ""Mid"", ""N12"", ""Ws"", ""—"", ""D12"", ""X"", ""PM"", ""MID"", ""OFF"", ""E"", ""E"", ""npL"", ""N"", ""off"", ""o"", ""S"", ""M"", ""UPL"", ""D/E""]",N|N|DB|O|O|S|당직|AM|SD|NB|DN|MID|N12|WS|—|D12|X|PM|MID|OFF|E|E|NPL|N|OFF|O|S|M|UPL|D/E,N|n|DB|o|O|S|당직|AM|SD|NB|DN|Mid|N12|Ws|—|D12|X|PM|MID|OFF|E|E|npL|N|off|o|S|M|UPL|D/E,A27,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R025,25,28,병동,김유빈,김,1,10689959,金,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,유빈,2004,female,30,"[""A"", ""DB"", ""A"", ""PO"", ""P"", ""PM"", ""D"", ""중"", ""D"", ""O"", ""O"", ""O"", ""DN"", ""RD"", ""N12"", ""DE"", ""RO"", ""D12"", ""M"", ""D5"", ""RD"", ""MD"", ""육"", ""Off"", ""D"", ""D"", ""N12"", ""DB"", ""LD"", ""RD""]","[""A"", ""dB"", ""A"", ""po"", ""P"", ""PM"", ""D"", ""중"", ""D"", ""O"", ""o"", ""o"", ""DN"", ""RD"", ""N12"", ""DE"", ""RO"", ""D12"", ""M"", ""D5"", ""RD"", ""md"", ""육"", ""Off"", ""d"", ""D"", ""N12"", ""DB"", ""LD"", ""RD""]",A|DB|A|PO|P|PM|D|중|D|O|O|O|DN|RD|N12|DE|RO|D12|M|D5|RD|MD|육|Off|D|D|N12|DB|LD|RD,A|dB|A|po|P|PM|D|중|D|O|o|o|DN|RD|N12|DE|RO|D12|M|D5|RD|md|육|Off|d|D|N12|DB|LD|RD,A28,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R026,26,29,병동,정미숙,정,5,2395682,鄭|丁,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,미숙,1967,female,30,"[""M"", ""PMH"", ""비번"", ""D/E"", ""ON"", ""RD"", ""MID"", ""UN"", ""P"", ""M"", ""AM"", ""LD"", ""RD"", ""회의"", ""RD"", ""PO"", ""EL"", ""S"", ""MID"", ""D5"", ""OFF"", ""O"", ""D"", ""E"", ""반"", ""MD"", ""LD"", ""NA"", ""X"", ""D12""]","[""M"", ""PMH"", ""비번"", ""D/E"", ""ON"", ""RD"", ""MId"", ""UN"", ""p"", ""M"", ""AM"", ""lD"", ""RD"", ""회의"", ""RD"", ""Po"", ""EL"", ""S"", ""MID"", ""d5"", ""OFF"", ""O"", ""D"", ""E"", ""반"", ""MD"", ""LD"", ""na"", ""x"", ""D12""]",M|PMH|비번|D/E|ON|RD|MID|UN|P|M|AM|LD|RD|회의|RD|PO|EL|S|MID|D5|OFF|O|D|E|반|MD|LD|NA|X|D12,M|PMH|비번|D/E|ON|RD|MId|UN|p|M|AM|lD|RD|회의|RD|Po|EL|S|MID|d5|OFF|O|D|E|반|MD|LD|na|x|D12,A29,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R027,27,30,병동,서진우,서,13,751704,徐,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,진우,1988,male,30,"[""ADO"", ""D"", ""공"", ""DE"", ""X"", ""DB"", ""DE"", ""보건휴가"", ""LD"", ""NA"", ""O"", ""D"", ""D"", ""MD"", ""RO"", ""P"", ""PO"", ""AM"", ""WO"", ""STBY"", ""OFF"", ""LD"", ""M"", ""EL"", ""D5"", ""M"", ""D12"", ""PO"", ""D/E"", ""O""]","[""ADO"", ""d"", ""공"", ""de"", ""X"", ""DB"", ""De"", ""보건휴가"", ""Ld"", ""NA"", ""o"", ""d"", ""D"", ""mD"", ""RO"", ""p"", ""PO"", ""AM"", ""WO"", ""STBY"", ""OFF"", ""LD"", ""M"", ""eL"", ""D5"", ""m"", ""D12"", ""PO"", ""D/E"", ""O""]",ADO|D|공|DE|X|DB|DE|보건휴가|LD|NA|O|D|D|MD|RO|P|PO|AM|WO|STBY|OFF|LD|M|EL|D5|M|D12|PO|D/E|O,ADO|d|공|de|X|DB|De|보건휴가|Ld|NA|o|d|D|mD|RO|p|PO|AM|WO|STBY|OFF|LD|M|eL|D5|m|D12|PO|D/E|O,A30,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R028,28,31,병동,권정호,권,15,705941,權,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,정호,1971,male,30,"[""PO"", ""RO"", ""-"", ""P"", ""DE"", ""DB"", ""휴무"", ""PO"", ""CONF"", ""교"", ""MID"", ""D"", ""F"", ""F"", ""OH"", ""F"", ""f"", ""D"", ""OFF"", ""O"", ""O"", ""PH"", ""DN"", ""EXT"", ""MID"", ""EL"", ""ANL"", ""E"", ""OFF"", ""O""]","[""Po"", ""ro"", ""-"", ""P"", ""De"", ""DB"", ""휴무"", ""PO"", ""CONF"", ""교"", ""MID"", ""D"", ""F"", ""F"", ""oh"", ""F"", ""f"", ""d"", ""OFF"", ""O"", ""O"", ""PH"", ""DN"", ""EXt"", ""MID"", ""EL"", ""AnL"", ""E"", ""OFF"", ""O""]",PO|RO|-|P|DE|DB|휴무|PO|CONF|교|MID|D|F|F|OH|F|f|D|OFF|O|O|PH|DN|EXT|MID|EL|ANL|E|OFF|O,Po|ro|-|P|De|DB|휴무|PO|CONF|교|MID|D|F|F|oh|F|f|d|OFF|O|O|PH|DN|EXt|MID|EL|AnL|E|OFF|O,A31,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R029,29,32,병동,최정숙,최,4,2333927,崔,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,정숙,1970,female,30,"[""O"", ""PO"", ""특별휴가"", ""O"", ""특휴"", ""HELP"", ""보건"", ""N"", ""N"", ""OFF"", ""MD"", ""특휴"", ""D/E"", ""OH"", ""ICU"", ""D"", ""E"", ""F"", ""-"", ""MID"", ""OFF"", ""E"", ""N"", ""F"", ""F"", ""WS"", ""OFF"", ""D"", ""E"", ""E""]","[""O"", ""pO"", ""특별휴가"", ""O"", ""특휴"", ""hELp"", ""보건"", ""N"", ""N"", ""OFF"", ""MD"", ""특휴"", ""D/E"", ""OH"", ""ICu"", ""D"", ""E"", ""F"", ""-"", ""mID"", ""off"", ""E"", ""N"", ""F"", ""F"", ""WS"", ""Off"", ""D"", ""E"", ""e""]",O|PO|특별휴가|O|특휴|HELP|보건|N|N|OFF|MD|특휴|D/E|OH|ICU|D|E|F|-|MID|OFF|E|N|F|F|WS|OFF|D|E|E,O|pO|특별휴가|O|특휴|hELp|보건|N|N|OFF|MD|특휴|D/E|OH|ICu|D|E|F|-|mID|off|E|N|F|F|WS|Off|D|E|e,A32,images/schedule_0002_clean_grid.png
schedule_0002,clean_grid,2,5,페이지 2/5,schedule_0002,SCHEDULE_0002_R030,30,33,병동,고미경,고,22,471396,高,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,미경,1973,female,30,"[""N"", ""NO"", ""DE"", ""M"", ""CONF"", ""D5"", ""ADO"", ""PO"", ""N12"", ""BH"", ""MID"", ""LD"", ""NO"", ""IH"", ""BH"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""E"", ""OFF"", ""N"", ""NO"", ""S"", ""EL"", ""-"", ""AM"", ""OF""]","[""N"", ""NO"", ""de"", ""M"", ""COnf"", ""D5"", ""ADO"", ""PO"", ""N12"", ""BH"", ""mId"", ""lD"", ""no"", ""IH"", ""BH"", ""D"", ""D"", ""d"", ""D"", ""D"", ""D"", ""E"", ""OFF"", ""N"", ""nO"", ""s"", ""EL"", ""-"", ""AM"", ""OF""]",N|NO|DE|M|CONF|D5|ADO|PO|N12|BH|MID|LD|NO|IH|BH|D|D|D|D|D|D|E|OFF|N|NO|S|EL|-|AM|OF,N|NO|de|M|COnf|D5|ADO|PO|N12|BH|mId|lD|no|IH|BH|D|D|d|D|D|D|E|OFF|N|nO|s|EL|-|AM|OF,A33,images/schedule_0002_clean_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R001,1,4,병동,오정훈,오,12,763281,吳,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,정훈,1993,male,31,"[""DN"", ""D12"", ""D5"", ""RO"", ""—"", ""P"", ""OFF"", ""OFF"", ""A"", ""—"", ""PO"", ""S"", ""AO"", ""NPL"", ""UPL"", ""O"", ""D"", ""D"", ""OFF"", ""E"", ""M"", ""AMH"", ""육"", ""D/E"", ""PH"", ""N"", ""NO"", ""RD"", ""SH"", ""WS"", ""AM""]","[""DN"", ""d12"", ""D5"", ""ro"", ""—"", ""p"", ""OFF"", ""OFF"", ""A"", ""—"", ""Po"", ""S"", ""AO"", ""NPL"", ""UPL"", ""O"", ""d"", ""D"", ""Off"", ""E"", ""M"", ""AMH"", ""육"", ""D/E"", ""PH"", ""N"", ""no"", ""RD"", ""SH"", ""ws"", ""Am""]",DN|D12|D5|RO|—|P|OFF|OFF|A|—|PO|S|AO|NPL|UPL|O|D|D|OFF|E|M|AMH|육|D/E|PH|N|NO|RD|SH|WS|AM,DN|d12|D5|ro|—|p|OFF|OFF|A|—|Po|S|AO|NPL|UPL|O|d|D|Off|E|M|AMH|육|D/E|PH|N|no|RD|SH|ws|Am,A4,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R002,2,5,병동,홍복순,홍,20,558853,洪,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,복순,1972,female,31,"[""D5"", ""A"", ""LV"", ""D5"", ""HL"", ""HELP"", ""CALL"", ""A"", ""DE"", ""M"", ""-"", ""RO"", ""E"", ""O"", ""-"", ""D"", ""-"", ""off"", ""S"", ""DE"", ""CL"", ""MD"", ""E"", ""반"", ""LD"", ""중"", ""PH"", ""ICU"", ""ADO"", ""OH"", ""PM""]","[""d5"", ""A"", ""lv"", ""D5"", ""HL"", ""Help"", ""CaLL"", ""A"", ""DE"", ""m"", ""-"", ""RO"", ""E"", ""O"", ""-"", ""d"", ""-"", ""OfF"", ""s"", ""dE"", ""Cl"", ""Md"", ""e"", ""반"", ""LD"", ""중"", ""PH"", ""ICu"", ""ado"", ""OH"", ""PM""]",D5|A|LV|D5|HL|HELP|CALL|A|DE|M|-|RO|E|O|-|D|-|off|S|DE|CL|MD|E|반|LD|중|PH|ICU|ADO|OH|PM,d5|A|lv|D5|HL|Help|CaLL|A|DE|m|-|RO|E|O|-|d|-|OfF|s|dE|Cl|Md|e|반|LD|중|PH|ICu|ado|OH|PM,A5,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R003,3,6,병동,편순희,편,100,16689,片,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,순희,1966,female,31,"[""N12"", ""S"", ""LV"", ""노"", ""DB"", ""NA"", ""N"", ""F"", ""OC"", ""F"", ""F"", ""F"", ""E"", ""E"", ""E"", ""E"", ""F"", ""f"", ""E"", ""N"", ""NO"", ""C"", ""D/E"", ""출장"", ""DE"", ""D"", ""D"", ""DE"", ""PO"", ""AM"", ""OC""]","[""N12"", ""S"", ""lv"", ""노"", ""Db"", ""na"", ""N"", ""f"", ""OC"", ""F"", ""F"", ""F"", ""E"", ""E"", ""E"", ""E"", ""f"", ""f"", ""E"", ""n"", ""NO"", ""C"", ""D/E"", ""출장"", ""DE"", ""D"", ""D"", ""DE"", ""PO"", ""AM"", ""oc""]",N12|S|LV|노|DB|NA|N|F|OC|F|F|F|E|E|E|E|F|f|E|N|NO|C|D/E|출장|DE|D|D|DE|PO|AM|OC,N12|S|lv|노|Db|na|N|f|OC|F|F|F|E|E|E|E|f|f|E|n|NO|C|D/E|출장|DE|D|D|DE|PO|AM|oc,A6,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R004,4,7,병동,류경숙,류,47,163703,柳,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,경숙,1968,female,31,"[""DE"", ""VAC"", ""S"", ""D12"", ""OF"", ""노조"", ""S"", ""DE"", ""DN"", ""P"", ""-"", ""AM"", ""PM"", ""WO"", ""D12"", ""SD"", ""D5"", ""X"", ""MID"", ""ADO"", ""SUP"", ""H"", ""NA"", ""OFF"", ""D"", ""D"", ""AM"", ""—"", ""NA"", ""ADO"", ""PM""]","[""DE"", ""VAC"", ""s"", ""D12"", ""oF"", ""노조"", ""S"", ""DE"", ""DN"", ""P"", ""-"", ""am"", ""PM"", ""WO"", ""D12"", ""sd"", ""D5"", ""x"", ""MID"", ""aDo"", ""SUP"", ""h"", ""NA"", ""OFF"", ""D"", ""D"", ""Am"", ""—"", ""NA"", ""ADO"", ""PM""]",DE|VAC|S|D12|OF|노조|S|DE|DN|P|-|AM|PM|WO|D12|SD|D5|X|MID|ADO|SUP|H|NA|OFF|D|D|AM|—|NA|ADO|PM,DE|VAC|s|D12|oF|노조|S|DE|DN|P|-|am|PM|WO|D12|sd|D5|x|MID|aDo|SUP|h|NA|OFF|D|D|Am|—|NA|ADO|PM,A7,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R005,5,8,병동,곽영미,곽,36,203188,郭,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,영미,1983,female,31,"[""IH"", ""AM"", ""S"", ""Off"", ""D"", ""OFF"", ""D"", ""Off"", ""E"", ""N12"", ""DN"", ""NO"", ""off"", ""O"", ""E"", ""N"", ""OFF"", ""E"", ""OFF"", ""N"", ""O"", ""D"", ""D"", ""E"", ""E"", ""보건"", ""O"", ""OFF"", ""OFF"", ""E"", ""O""]","[""IH"", ""am"", ""s"", ""Off"", ""D"", ""OFF"", ""D"", ""Off"", ""E"", ""N12"", ""DN"", ""No"", ""off"", ""O"", ""E"", ""n"", ""OFF"", ""E"", ""OFF"", ""N"", ""O"", ""D"", ""d"", ""e"", ""E"", ""보건"", ""O"", ""OFF"", ""OFF"", ""e"", ""O""]",IH|AM|S|Off|D|OFF|D|Off|E|N12|DN|NO|off|O|E|N|OFF|E|OFF|N|O|D|D|E|E|보건|O|OFF|OFF|E|O,IH|am|s|Off|D|OFF|D|Off|E|N12|DN|No|off|O|E|n|OFF|E|OFF|N|O|D|d|e|E|보건|O|OFF|OFF|e|O,A8,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R006,6,9,병동,윤영수,윤,8,1020547,尹,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,영수,1972,male,31,"[""A"", ""LD"", ""ML"", ""D5"", ""MID"", ""D5"", ""ICU"", ""RD"", ""출장"", ""S/L"", ""H+"", ""O/C"", ""PH"", ""SL"", ""P"", ""NO"", ""NPL"", ""NA"", ""HL"", ""NO"", ""MD"", ""E"", ""OFF"", ""N"", ""F"", ""NPL"", ""A"", ""INT"", ""M"", ""H"", ""DB""]","[""a"", ""LD"", ""ML"", ""d5"", ""MID"", ""d5"", ""iCu"", ""rD"", ""출장"", ""S/L"", ""H+"", ""O/c"", ""Ph"", ""Sl"", ""p"", ""NO"", ""NPL"", ""NA"", ""HL"", ""No"", ""md"", ""e"", ""oFf"", ""N"", ""F"", ""nPl"", ""A"", ""INT"", ""m"", ""H"", ""DB""]",A|LD|ML|D5|MID|D5|ICU|RD|출장|S/L|H+|O/C|PH|SL|P|NO|NPL|NA|HL|NO|MD|E|OFF|N|F|NPL|A|INT|M|H|DB,a|LD|ML|d5|MID|d5|iCu|rD|출장|S/L|H+|O/c|Ph|Sl|p|NO|NPL|NA|HL|No|md|e|oFf|N|F|nPl|A|INT|m|H|DB,A9,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R007,7,10,병동,신주연,신,14,985823,申|辛|愼,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,주연,2001,female,31,"[""off"", ""X"", ""파견"", ""MD"", ""T"", ""PO"", ""MD"", ""DL"", ""N"", ""F"", ""AM"", ""N"", ""NO"", ""D5"", ""노조휴가"", ""MD"", ""DE"", ""특별휴가"", ""VL"", ""D/E"", ""STL"", ""DE"", ""N12"", ""S/L"", ""DB"", ""D5"", ""OF"", ""DN"", ""M"", ""HLP"", ""CN""]","[""OfF"", ""X"", ""파견"", ""md"", ""t"", ""PO"", ""mD"", ""DL"", ""N"", ""F"", ""AM"", ""n"", ""NO"", ""D5"", ""노조휴가"", ""MD"", ""DE"", ""특별휴가"", ""VL"", ""d/e"", ""StL"", ""DE"", ""N12"", ""S/L"", ""DB"", ""D5"", ""Of"", ""DN"", ""M"", ""HLP"", ""CN""]",off|X|파견|MD|T|PO|MD|DL|N|F|AM|N|NO|D5|노조휴가|MD|DE|특별휴가|VL|D/E|STL|DE|N12|S/L|DB|D5|OF|DN|M|HLP|CN,OfF|X|파견|md|t|PO|mD|DL|N|F|AM|n|NO|D5|노조휴가|MD|DE|특별휴가|VL|d/e|StL|DE|N12|S/L|DB|D5|Of|DN|M|HLP|CN,A10,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R008,8,11,병동,구현우,구,41,193080,具,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,현우,1990,male,31,"[""D"", ""Off"", ""O"", ""N"", ""N"", ""P"", ""PO"", ""AM"", ""OR"", ""N12"", ""D5"", ""HLP"", ""P"", ""M"", ""PM"", ""PMH"", ""OT"", ""D5"", ""off"", ""N"", ""N"", ""MTG"", ""DE"", ""SEM"", ""MID"", ""VL"", ""NB"", ""X"", ""M"", ""DE"", ""N12""]","[""d"", ""Off"", ""O"", ""N"", ""N"", ""P"", ""PO"", ""AM"", ""OR"", ""N12"", ""D5"", ""HLP"", ""P"", ""M"", ""PM"", ""PMH"", ""OT"", ""D5"", ""oFF"", ""N"", ""N"", ""MTG"", ""de"", ""seM"", ""MID"", ""VL"", ""NB"", ""X"", ""M"", ""DE"", ""N12""]",D|Off|O|N|N|P|PO|AM|OR|N12|D5|HLP|P|M|PM|PMH|OT|D5|off|N|N|MTG|DE|SEM|MID|VL|NB|X|M|DE|N12,d|Off|O|N|N|P|PO|AM|OR|N12|D5|HLP|P|M|PM|PMH|OT|D5|oFF|N|N|MTG|de|seM|MID|VL|NB|X|M|DE|N12,A11,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,3,5,페이지 3/5,schedule_0003,SCHEDULE_0003_R009,9,12,병동,강수진,강,6,1268472,姜|康,bundled_fallback_top100,https://www.rootsinfo.co.kr/info/roots/table_sung15.php,수진,1984,female,31,"[""HL"", ""당"", ""D12"", ""AMH"", ""D12"", ""CCL"", ""RO"", ""HELP"", ""D/E"", ""DO"", ""SD"", ""DH"", ""H"", ""OFF"", ""D"", ""D"", ""D"", ""HELP"", ""N12"", ""-"", ""MID"", ""H"", ""P"", ""휴가"", ""F"", ""N"", ""O"", ""OFF"", ""E"", ""E"", ""VAC""]","[""HL"", ""당"", ""D12"", ""AMH"", ""D12"", ""CcL"", ""Ro"", ""HELP"", ""D/E"", ""DO"", ""sd"", ""DH"", ""h"", ""OfF"", ""D"", ""D"", ""D"", ""HElP"", ""n12"", ""-"", ""mID"", ""H"", ""P"", ""휴가"", ""f"", ""n"", ""O"", ""OFF"", ""E"", ""e"", ""VAc""]",HL|당|D12|AMH|D12|CCL|RO|HELP|D/E|DO|SD|DH|H|OFF|D|D|D|HELP|N12|-|MID|H|P|휴가|F|N|O|OFF|E|E|VAC,HL|당|D12|AMH|D12|CcL|Ro|HELP|D/E|DO|sd|DH|h|OfF|D|D|D|HElP|n12|-|mID|H|P|휴가|f|n|O|OFF|E|e|VAc,A12,images/schedule_0003_highlighted_grid.png
