schedule_id,template_id,row_id,row_index,name,surname,surname_rank,surname_population,surname_hanja_variants,birth_year,gender,group,day,date,canonical_code,display_code,bbox_px,name_bbox_px,excel_cell,image_path
schedule_0003,highlighted_grid,S0003_R011,11,박은지,박,3,4192074,朴,1992,female,병동,29,2026-01-29,DE,DE,"[1062, 365, 1096, 394]","[18, 365, 110, 394]",AD14,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R011,11,박은지,박,3,4192074,朴,1992,female,병동,30,2026-01-30,AM,AM,"[1096, 365, 1130, 394]","[18, 365, 110, 394]",AE14,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R011,11,박은지,박,3,4192074,朴,1992,female,병동,31,2026-01-31,OH,oh,"[1130, 365, 1164, 394]","[18, 365, 110, 394]",AF14,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,1,2026-01-01,ON,ON,"[110, 394, 144, 423]","[18, 394, 110, 423]",B15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,2,2026-01-02,N,N,"[144, 394, 178, 423]","[18, 394, 110, 423]",C15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,3,2026-01-03,NO,NO,"[178, 394, 212, 423]","[18, 394, 110, 423]",D15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,4,2026-01-04,S,S,"[212, 394, 246, 423]","[18, 394, 110, 423]",E15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,5,2026-01-05,C,c,"[246, 394, 280, 423]","[18, 394, 110, 423]",F15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,6,2026-01-06,MID,MiD,"[280, 394, 314, 423]","[18, 394, 110, 423]",G15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,7,2026-01-07,D,d,"[314, 394, 348, 423]","[18, 394, 110, 423]",H15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,8,2026-01-08,OFF,OFf,"[348, 394, 382, 423]","[18, 394, 110, 423]",I15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,9,2026-01-09,N,N,"[382, 394, 416, 423]","[18, 394, 110, 423]",J15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,10,2026-01-10,NO,NO,"[416, 394, 450, 423]","[18, 394, 110, 423]",K15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,11,2026-01-11,반차,반차,"[450, 394, 484, 423]","[18, 394, 110, 423]",L15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,12,2026-01-12,INT,iNt,"[484, 394, 518, 423]","[18, 394, 110, 423]",M15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,13,2026-01-13,A/L,A/L,"[518, 394, 552, 423]","[18, 394, 110, 423]",N15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,14,2026-01-14,RD,RD,"[552, 394, 586, 423]","[18, 394, 110, 423]",O15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,15,2026-01-15,T,t,"[586, 394, 620, 423]","[18, 394, 110, 423]",P15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,16,2026-01-16,CONF,CONF,"[620, 394, 654, 423]","[18, 394, 110, 423]",Q15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,17,2026-01-17,MID,miD,"[654, 394, 688, 423]","[18, 394, 110, 423]",R15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,18,2026-01-18,LD,lD,"[688, 394, 722, 423]","[18, 394, 110, 423]",S15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,19,2026-01-19,PH,PH,"[722, 394, 756, 423]","[18, 394, 110, 423]",T15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,20,2026-01-20,NA,na,"[756, 394, 790, 423]","[18, 394, 110, 423]",U15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,21,2026-01-21,ADO,AdO,"[790, 394, 824, 423]","[18, 394, 110, 423]",V15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,22,2026-01-22,DL,DL,"[824, 394, 858, 423]","[18, 394, 110, 423]",W15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,23,2026-01-23,MD,MD,"[858, 394, 892, 423]","[18, 394, 110, 423]",X15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,24,2026-01-24,H,H,"[892, 394, 926, 423]","[18, 394, 110, 423]",Y15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,25,2026-01-25,off,OFF,"[926, 394, 960, 423]","[18, 394, 110, 423]",Z15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,26,2026-01-26,D,D,"[960, 394, 994, 423]","[18, 394, 110, 423]",AA15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,27,2026-01-27,O,O,"[994, 394, 1028, 423]","[18, 394, 110, 423]",AB15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,28,2026-01-28,N,N,"[1028, 394, 1062, 423]","[18, 394, 110, 423]",AC15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,29,2026-01-29,OFF,OFF,"[1062, 394, 1096, 423]","[18, 394, 110, 423]",AD15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,30,2026-01-30,OFF,OFF,"[1096, 394, 1130, 423]","[18, 394, 110, 423]",AE15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R012,12,윤수빈,윤,8,1020547,尹,2000,female,병동,31,2026-01-31,OC,Oc,"[1130, 394, 1164, 423]","[18, 394, 110, 423]",AF15,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,1,2026-01-01,D12,D12,"[110, 423, 144, 452]","[18, 423, 110, 452]",B16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,2,2026-01-02,WO,WO,"[144, 423, 178, 452]","[18, 423, 110, 452]",C16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,3,2026-01-03,P,P,"[178, 423, 212, 452]","[18, 423, 110, 452]",D16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,4,2026-01-04,MD,MD,"[212, 423, 246, 452]","[18, 423, 110, 452]",E16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,5,2026-01-05,Off,Off,"[246, 423, 280, 452]","[18, 423, 110, 452]",F16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,6,2026-01-06,H,H,"[280, 423, 314, 452]","[18, 423, 110, 452]",G16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,7,2026-01-07,Off,OFF,"[314, 423, 348, 452]","[18, 423, 110, 452]",H16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,8,2026-01-08,E,E,"[348, 423, 382, 452]","[18, 423, 110, 452]",I16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,9,2026-01-09,N,n,"[382, 423, 416, 452]","[18, 423, 110, 452]",J16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,10,2026-01-10,N,N,"[416, 423, 450, 452]","[18, 423, 110, 452]",K16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,11,2026-01-11,F,F,"[450, 423, 484, 452]","[18, 423, 110, 452]",L16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,12,2026-01-12,D,D,"[484, 423, 518, 452]","[18, 423, 110, 452]",M16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,13,2026-01-13,D,d,"[518, 423, 552, 452]","[18, 423, 110, 452]",N16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,14,2026-01-14,F,F,"[552, 423, 586, 452]","[18, 423, 110, 452]",O16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,15,2026-01-15,E,e,"[586, 423, 620, 452]","[18, 423, 110, 452]",P16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,16,2026-01-16,P,P,"[620, 423, 654, 452]","[18, 423, 110, 452]",Q16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,17,2026-01-17,DN,Dn,"[654, 423, 688, 452]","[18, 423, 110, 452]",R16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,18,2026-01-18,—,—,"[688, 423, 722, 452]","[18, 423, 110, 452]",S16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,19,2026-01-19,D5,D5,"[722, 423, 756, 452]","[18, 423, 110, 452]",T16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,20,2026-01-20,DE,DE,"[756, 423, 790, 452]","[18, 423, 110, 452]",U16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,21,2026-01-21,OC,OC,"[790, 423, 824, 452]","[18, 423, 110, 452]",V16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,22,2026-01-22,MTG,mTg,"[824, 423, 858, 452]","[18, 423, 110, 452]",W16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,23,2026-01-23,LD,Ld,"[858, 423, 892, 452]","[18, 423, 110, 452]",X16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,24,2026-01-24,D/E,d/E,"[892, 423, 926, 452]","[18, 423, 110, 452]",Y16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,25,2026-01-25,f,f,"[926, 423, 960, 452]","[18, 423, 110, 452]",Z16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,26,2026-01-26,F,F,"[960, 423, 994, 452]","[18, 423, 110, 452]",AA16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,27,2026-01-27,N,n,"[994, 423, 1028, 452]","[18, 423, 110, 452]",AB16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,28,2026-01-28,NO,No,"[1028, 423, 1062, 452]","[18, 423, 110, 452]",AC16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,29,2026-01-29,E,E,"[1062, 423, 1096, 452]","[18, 423, 110, 452]",AD16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,30,2026-01-30,OFF,OFF,"[1096, 423, 1130, 452]","[18, 423, 110, 452]",AE16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R013,13,배소영,배,26,400641,裵,1985,female,병동,31,2026-01-31,D,d,"[1130, 423, 1164, 452]","[18, 423, 110, 452]",AF16,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,1,2026-01-01,MD,MD,"[110, 452, 144, 481]","[18, 452, 110, 481]",B17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,2,2026-01-02,S,S,"[144, 452, 178, 481]","[18, 452, 110, 481]",C17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,3,2026-01-03,D/E,D/E,"[178, 452, 212, 481]","[18, 452, 110, 481]",D17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,4,2026-01-04,LD,LD,"[212, 452, 246, 481]","[18, 452, 110, 481]",E17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,5,2026-01-05,PM,pm,"[246, 452, 280, 481]","[18, 452, 110, 481]",F17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,6,2026-01-06,D12,D12,"[280, 452, 314, 481]","[18, 452, 110, 481]",G17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,7,2026-01-07,AL,aL,"[314, 452, 348, 481]","[18, 452, 110, 481]",H17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,8,2026-01-08,UL,UL,"[348, 452, 382, 481]","[18, 452, 110, 481]",I17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,9,2026-01-09,ICU,iCu,"[382, 452, 416, 481]","[18, 452, 110, 481]",J17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,10,2026-01-10,D,D,"[416, 452, 450, 481]","[18, 452, 110, 481]",K17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,11,2026-01-11,OFF,ofF,"[450, 452, 484, 481]","[18, 452, 110, 481]",L17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,12,2026-01-12,DE,de,"[484, 452, 518, 481]","[18, 452, 110, 481]",M17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,13,2026-01-13,RO,RO,"[518, 452, 552, 481]","[18, 452, 110, 481]",N17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,14,2026-01-14,off,off,"[552, 452, 586, 481]","[18, 452, 110, 481]",O17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,15,2026-01-15,D,d,"[586, 452, 620, 481]","[18, 452, 110, 481]",P17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,16,2026-01-16,E,e,"[620, 452, 654, 481]","[18, 452, 110, 481]",Q17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,17,2026-01-17,F,F,"[654, 452, 688, 481]","[18, 452, 110, 481]",R17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,18,2026-01-18,E,E,"[688, 452, 722, 481]","[18, 452, 110, 481]",S17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,19,2026-01-19,출산,출산,"[722, 452, 756, 481]","[18, 452, 110, 481]",T17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,20,2026-01-20,-,-,"[756, 452, 790, 481]","[18, 452, 110, 481]",U17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,21,2026-01-21,경조,경조,"[790, 452, 824, 481]","[18, 452, 110, 481]",V17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,22,2026-01-22,ADO,AdO,"[824, 452, 858, 481]","[18, 452, 110, 481]",W17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,23,2026-01-23,Off,ofF,"[858, 452, 892, 481]","[18, 452, 110, 481]",X17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,24,2026-01-24,PH,PH,"[892, 452, 926, 481]","[18, 452, 110, 481]",Y17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,25,2026-01-25,NA,NA,"[926, 452, 960, 481]","[18, 452, 110, 481]",Z17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,26,2026-01-26,D12,D12,"[960, 452, 994, 481]","[18, 452, 110, 481]",AA17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,27,2026-01-27,D/E,d/E,"[994, 452, 1028, 481]","[18, 452, 110, 481]",AB17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,28,2026-01-28,D5,D5,"[1028, 452, 1062, 481]","[18, 452, 110, 481]",AC17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,29,2026-01-29,MID,MiD,"[1062, 452, 1096, 481]","[18, 452, 110, 481]",AD17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,30,2026-01-30,D,d,"[1096, 452, 1130, 481]","[18, 452, 110, 481]",AE17,images/schedule_0003_highlighted_grid.png
schedule_0003,highlighted_grid,S0003_R014,14,신지영,신,14,985823,申|辛|愼,1974,female,병동,31,2026-01-31,UN,UN,"[1130, 452, 1164, 481]","[18, 452, 110, 481]",AF17,images/schedule_0003_highlighted_grid.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,1,2026-06-01,WO,wo,"[196, 134, 224, 161]","[110, 134, 196, 161]",C4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,2,2026-06-02,H⁺,H⁺,"[224, 134, 252, 161]","[110, 134, 196, 161]",D4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,3,2026-06-03,O,O,"[252, 134, 280, 161]","[110, 134, 196, 161]",E4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,4,2026-06-04,D,D,"[280, 134, 308, 161]","[110, 134, 196, 161]",F4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,5,2026-06-05,E,e,"[308, 134, 336, 161]","[110, 134, 196, 161]",G4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,6,2026-06-06,O,o,"[336, 134, 364, 161]","[110, 134, 196, 161]",H4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,7,2026-06-07,D,D,"[364, 134, 392, 161]","[110, 134, 196, 161]",I4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,8,2026-06-08,O,o,"[392, 134, 420, 161]","[110, 134, 196, 161]",J4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,9,2026-06-09,PM,PM,"[420, 134, 448, 161]","[110, 134, 196, 161]",K4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,10,2026-06-10,LD,lD,"[448, 134, 476, 161]","[110, 134, 196, 161]",L4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,11,2026-06-11,LD,LD,"[476, 134, 504, 161]","[110, 134, 196, 161]",M4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,12,2026-06-12,Off,Off,"[504, 134, 532, 161]","[110, 134, 196, 161]",N4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,13,2026-06-13,AO,ao,"[532, 134, 560, 161]","[110, 134, 196, 161]",O4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,14,2026-06-14,PM,PM,"[560, 134, 588, 161]","[110, 134, 196, 161]",P4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,15,2026-06-15,DH,dH,"[588, 134, 616, 161]","[110, 134, 196, 161]",Q4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,16,2026-06-16,N,N,"[616, 134, 644, 161]","[110, 134, 196, 161]",R4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,17,2026-06-17,F,F,"[644, 134, 672, 161]","[110, 134, 196, 161]",S4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,18,2026-06-18,F,F,"[672, 134, 700, 161]","[110, 134, 196, 161]",T4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,19,2026-06-19,f,f,"[700, 134, 728, 161]","[110, 134, 196, 161]",U4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,20,2026-06-20,WO,WO,"[728, 134, 756, 161]","[110, 134, 196, 161]",V4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,21,2026-06-21,MD,MD,"[756, 134, 784, 161]","[110, 134, 196, 161]",W4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,22,2026-06-22,OFF,oFF,"[784, 134, 812, 161]","[110, 134, 196, 161]",X4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,23,2026-06-23,X,X,"[812, 134, 840, 161]","[110, 134, 196, 161]",Y4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,24,2026-06-24,PM,pM,"[840, 134, 868, 161]","[110, 134, 196, 161]",Z4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,25,2026-06-25,DB,DB,"[868, 134, 896, 161]","[110, 134, 196, 161]",AA4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,26,2026-06-26,CCL,CCL,"[896, 134, 924, 161]","[110, 134, 196, 161]",AB4,images/schedule_0004_grouped_hospital.png
schedule_0004,grouped_hospital,S0004_R001,1,서가은,서,13,751704,徐,2004,female,1파트,27,2026-06-27,F,F,"[924, 134, 952, 161]","[110, 134, 196, 161]",AC4,images/schedule_0004_grouped_hospital.png
